AltimetriaNorm,AmplitudeNorm,concavoConvNorm,CurvaturaNegativaNorm,CurvaturaPositivaNorm,DeclividadeNorm,GeomIgualA1,GeomIgualA2,GeomIgualA3,GeomIgualA4,GeomIgualA5,GeomIgualA6,GeomIgualA7,GeomIgualA8,OrientacaoEncosta=1,OrientacaoEncosta=2,OrientacaoEncosta=3,OrientacaoEncosta=4,OrientacaoEncosta=5,OrientacaoEncosta=6,OrientacaoEncosta=7,OrientacaoEncosta=8,OrientacaoEncosta=9,UsoSolo=1,UsoSolo=2,UsoSolo=3,UsoSolo=4,UsoSolo=5,positivoDeRisco
0.144404332,0,0.005731073,0.931179432,0.074144484,0.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.238267148,0.466666667,0.001676969,0.908140606,0.058935359,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.180505415,0.066666667,0.002642232,0.904448898,0.100624657,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.003610108,0.2,0.000229075,0.831314804,0.043614402,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.451263538,0,0.007709862,0.918770875,0.12357414,0.181818182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.144404332,0,0.000198911,0.90569374,0.078263622,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.151624549,0.066666667,0.000277338,0.906044647,0.18853883,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.454873646,0,0.002915723,0.950670572,0.201407404,0.181818182,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.433212996,0.466666667,0.001360242,0.843898323,0.278493915,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.036101083,0,0.000663443,0.908026579,0.091797932,0.363636364,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.40433213,0.466666667,0.608103311,0.967935872,0.197041505,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.505415162,0.066666667,0.000832364,1,0.12357414,0.272727273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.321299639,0.066666667,0.005731073,0.841282565,0.29018617,0.454545455,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.072202166,0.2,0.001508048,0.844394672,0.294769533,0.363636364,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.144404332,0.066666667,0.009157756,0.88243153,0.166499894,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.498194946,0.466666667,0.01215007,0.946559786,0.18536121,0.363636364,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.036101083,0,0.003167449,0.927433815,0.092680605,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.386281588,0.466666667,0.006068915,0.919839679,0.297834622,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.115523466,0.066666667,0.00015668,0.794666256,0.320410091,0.727272727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.498194946,0.066666667,0.145259808,0.900107908,0.315800579,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.072202166,0,0.003028337,0.948697395,0.127104829,0.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.036101083,0,0.000602017,0.897700162,0.035121071,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.007220217,0,0.000663443,0.906555969,0.087625299,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.429602888,0.466666667,0.009700716,0.914495658,0.311406832,0.545454545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.180505415,0.066666667,0.022510558,0.808649557,0.34654487,0.545454545,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.108303249,0.066666667,0.001508048,0.854337246,0.203897331,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.180505415,0.066666667,0.002846422,0.838285266,0.187832692,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.433212996,0,0.094583512,0.846804721,0.331333162,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.357400722,0,0.00188812,0.844612302,0.348479074,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.274368231,0.066666667,0.013501438,0.823647295,0.417465681,0.636363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.155234657,0.2,0.014064508,0.933734135,0.357776557,0.727272727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.397111913,0,0.001676969,0.834549098,0.145817485,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.454873646,0.2,0.033771957,1,0.255703412,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.180505415,0,0.001113899,0.953907816,0.101330795,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.180505415,0,0.000613393,0.832419556,0.231701512,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.317689531,0.2,0.000832364,0.886752228,0.141337922,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.252707581,0.2,0.000706572,0.903061938,0.220315038,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.38267148,0.2,0.003366179,0.883009262,0.307170005,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.245487365,0.466666667,0.004665571,0.876873747,0.162278493,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.166064982,0,0.002615419,0.850367401,0.194258548,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.252707581,0.066666667,0.002159601,0.957247829,0.443776543,0.545454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.216606498,0.2,0.035461167,0.967935872,0.29163497,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.072202166,0.066666667,0.001254667,0.939434424,0.263212918,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.36101083,0.066666667,0.005899994,0.959029169,0.039543725,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.205776173,0.466666667,0.005243079,0.93088399,0.039252962,0.636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.252707581,0.2,0.002149948,0.848496994,0.323193904,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.19133574,0.2,0.013501438,0.816310587,0.100313125,0.636363636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.371841155,0.466666667,0.060799315,0.856408469,0.276356713,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.216606498,0,0.459452843,0.894646436,0.28613505,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.324909747,0,0.000482162,0.934268537,0.117870718,0.363636364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.259927798,0.2,0.008433809,0.83580955,0.085266156,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.19133574,0.466666667,9.3335E-05,0.857537861,0,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.436823105,0.2,0.002968718,0.879030789,0.344242247,0.545454545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.104693141,0,0.046441031,0.943887776,0.089872102,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.505415162,0.2,0.003999633,0.886439546,0.279052876,0.363636364,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0.004210784,0.951903808,0.036070289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.036101083,0,0.002615419,0.909819639,0.037072242,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.180505415,0.2,0.000663443,0.883927856,0.038837587,0.454545455,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.133574007,0,0.006406757,0.907579866,0.036210097,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.649819495,0,0.001676969,0.951903808,0.065670829,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.151624549,0.066666667,0.000494522,0.877354709,0.197718624,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.072202166,0,0.001080777,0.951903808,0.054303002,0.090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.397111913,0,0.001806908,0.847841137,0.175250598,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.469314079,0,0.003155028,0.907370296,0.104476318,0.181818182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.180505415,0.066666667,0.002642232,0.934477651,0.034755227,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.176895307,0.2,0.002690495,0.887222721,0.206986684,0.363636364,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.353790614,0.466666667,0.216206622,0.869350642,0.029657794,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.072202166,0.2,0.000269294,0.654694003,0.259505694,0.636363636,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.267148014,0,7.22198E-05,0.92280858,0.076890576,0.545454545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.451263538,0,0.001918285,0.780131692,0.254871663,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.184115523,0.2,0.001676969,0.894775466,0.074144484,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.277978339,0.466666667,0.009278414,0.955911824,0.183242796,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.216606498,0.2,0.029548932,0.853125606,0.208531361,0.363636364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.303249097,0.2,0.003366179,0.814295257,0.291281901,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.314079422,0,0.007420283,0.935871743,0.192272984,0.454545455,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.397111913,0,0.001113899,0.934090403,0.131952048,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.097472924,0.066666667,0.000782682,0.797354709,0.327354891,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.299638989,0,0.001523405,0.939078156,0.332454299,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.180505415,0.2,0.003366179,0.939782003,0.068583648,0.181818182,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.180505415,0.2,0.000631268,0.917549384,0.144581744,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.036101083,0.2,5.81431E-05,0.814216669,0,0.727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.108303249,0.066666667,0.015753718,0.774464183,0.157011848,0.636363636,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.108303249,0,0.00080677,0.950901804,0.051578771,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.180505415,0,0.001113899,0.95511022,0.090621036,0.090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.072202166,0,0.018569068,0.959385438,0.00865019,0.090909091,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.216606498,0,0.057420895,0.802552473,0.389733825,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.115523466,0,0.010798702,0.900177714,0.042775664,0.363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.018050542,0,0,0.841929473,0.127104829,0.818181818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.252707581,0.466666667,0.008771651,0.888472597,0.130635519,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.303249097,0,0.003673308,0.935871743,0.141113695,0.090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.36101083,0.2,0.004773854,0.905540811,0.0886117,0.272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.137184116,0.066666667,0.002444792,0.932099493,0.24714828,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.469314079,0.2,0.000726789,0.928631456,0.153021594,0.454545455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.505415162,0.066666667,0.004492319,0.883459226,0.351499775,0.545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.144404332,0.466666667,0.002615419,0.903807615,0.087039177,0.272727273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0,0.004287566,0.814486115,0.472921573,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.086642599,0.066666667,0.000535611,0.825104755,0.212762432,0.818181818,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.306859206,0,0.006744599,0.877999902,0.256653983,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.129963899,0.066666667,0.002044189,0.931863727,0.248521326,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.38267148,0.466666667,8.87447E-06,0.815354848,0.435195884,0.727272727,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.184115523,0,0.001049548,0.908979249,0.091135928,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.577617329,0.066666667,0.004405693,0.818563957,0.248484216,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.433212996,0.466666667,0.003607495,0.892654875,0.258382292,0.363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.285198556,0.066666667,0.021947488,0.900892694,0.329942953,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.324909747,0.066666667,0.002846422,0.852067772,0.106855286,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.324909747,0,0.000269294,0.902413523,0.169858272,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.407942238,0.066666667,0.000550829,0.783095603,0.109733836,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.324909747,0.466666667,0.003028337,0.857399009,0.166825089,0.545454545,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.368231047,1,0.001936848,0.831826919,0.277443875,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.220216606,0.066666667,0.027015117,1,0.607984768,0.454545455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.166064982,0,0.003704021,0.912552377,0.412630171,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.303249097,0.066666667,0.007166901,0.862582307,0.25150972,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.209386282,0,0.00080324,0.834691605,0.113397446,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.433212996,0,0.047285636,0.913070586,0.170096169,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.252707581,0.466666667,0.001830534,0.904674213,0.142110261,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.252707581,0.466666667,0.050664055,0.903807615,0.085128852,0.272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.108303249,0,0.011570913,0.949317991,0.048903809,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.397111913,0.2,0.003366179,0.808256513,0.41224333,0.727272727,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.180505415,0.066666667,0.00229931,0.932956823,0.123012439,0.181818182,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.176895307,0.466666667,0.001339127,0.862243005,0.089753849,0.636363636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.310469314,0.2,1.18909E-05,0.878739297,0.087625299,0.545454545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.458483755,0.2,0.005296705,0.814740592,0.217008245,0.454545455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.36101083,0.466666667,0.005618459,0.913426854,0.352872821,0.363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.25631769,0,0.006503283,0.885994211,0.176093149,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.317689531,0.466666667,0.000304486,0.955720966,0.329097446,0.636363636,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.115523466,0.066666667,3.22122E-05,0.788959738,0.317173625,0.818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.288808664,0,0.027015117,0.695390782,0.601394147,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.324909747,0.066666667,0.007420283,0.874749499,0.266246101,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.397111913,0.066666667,0.006261967,0.922129974,0.098859312,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.274368231,0.2,0.003366179,0.891338232,0.276685513,0.454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.111913357,0,0.001180143,0.733915592,0.088973381,0.818181818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.162454874,0.066666667,0.001676969,0.871743487,0.344671655,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.324909747,0.2,0.002769987,0.904536345,0.209349131,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.306859206,0.066666667,0.001410252,0.817635271,0.601394147,0.636363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.436823105,0.2,0.001918285,0.818931982,0.457761596,0.727272727,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.180505415,0,0.002240039,0.910013576,0.074144484,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.108303249,0,4.00175E-06,0.885851703,0.083412544,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.068592058,0.066666667,0.006744599,0.794789579,0.2298479,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.324909747,1,0.162151906,0.867735471,0.231156332,0.727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.42599278,0.2,0.001043516,0.932956823,0.197156923,0.454545455,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.144404332,0.066666667,0.002052349,0.942742628,0.097735911,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.205776173,0,0.002240039,0.821988805,0.081558932,0.636363636,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.180505415,0,0.001975065,0.950835003,0.062513977,0.090909091,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.252707581,0.466666667,0.391884448,0.923046092,0.360836488,0.636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.541516245,0.466666667,0.001596531,0.921725805,0.244339776,0.636363636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.397111913,0.066666667,0.013501438,0.865330661,0.238551818,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.028880866,0.2,0.00229931,0.857635271,0.225341078,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.252707581,0.2,0.097961932,0.925183701,0.245171093,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.288808664,0.2,0.000269294,0.818504934,0.253326987,0.636363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.36101083,0.2,0.010798702,0.892751019,0.219209778,0.545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.252707581,0.2,0.010123019,0.942997105,0.188107302,0.363636364,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.018050542,0.2,1.05865E-05,0.920782742,0.080323191,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.180505415,0.2,9.3335E-05,0.861984839,0.037072242,0.454545455,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.566787004,0.2,0.010873778,0.837333203,0.263624832,0.636363636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.288808664,0.2,0.001676969,0.909637457,0.268268223,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.252707581,0.066666667,0.018810384,0.927126981,0.166825089,0.272727273,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.184115523,0.066666667,0.000428423,0.937875752,0.062185696,0.272727273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.606498195,0,0.001339127,0.875443194,0.12357414,0.363636364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.306859206,1,0.006744599,0.86400387,0.153072483,0.727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.324909747,0.2,0.018569068,0.870725578,0.029657794,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.202166065,0.2,0.002444792,0.89394173,0.18536121,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.108303249,0,0.000933717,0.903224631,0.08059183,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.433212996,0.066666667,0.025325907,0.920782742,0.16806083,0.454545455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.14801444,0,4.05472E-05,0.874897336,0.049429656,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.299638989,0.066666667,0.005055389,0.926339165,0.303639315,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.342960289,0,0.648644348,0.946132265,0.161121667,0.363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0.002521574,0.903807615,0.021419518,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.180505415,0.066666667,0.010498399,0.942415443,0.031776207,0.363636364,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.104693141,0,0.005168003,0.863305558,0.234588285,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.581227437,0.2,0.000238013,0.892028956,0.153231933,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.339350181,0,0.001456637,0.874415498,0.160646382,0.545454545,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
